,Unnamed: 0_x,STATE,EVENT_ID,YEAR,EVENT_TYPE,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,Unnamed: 0_y,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION
874,66872,MINNESOTA,731151,2018,Winter Weather,0,1,0,2,0.0,0.00K,793,15.0,F,Vehicle/Towed Trailer
875,66872,MINNESOTA,731151,2018,Winter Weather,0,1,0,2,0.0,0.00K,794,19.0,M,Vehicle/Towed Trailer
876,67302,NEW JERSEY,734333,2018,High Wind,0,0,1,0,,,1657,41.0,M,Outside/Open Areas
877,67617,MINNESOTA,731146,2018,Heavy Snow,0,2,0,1,0.0,0.00K,792,31.0,F,Vehicle/Towed Trailer
878,67621,ARKANSAS,738582,2018,Tornado,0,0,1,0,500000.0,0.00K,1127,83.0,M,Mobile/Trailer Home
879,67796,IOWA,740979,2018,Winter Weather,0,4,0,2,4000.0,0.00K,802,17.0,F,Vehicle/Towed Trailer
880,67796,IOWA,740979,2018,Winter Weather,0,4,0,2,4000.0,0.00K,803,13.0,F,Vehicle/Towed Trailer
881,68393,MINNESOTA,733561,2018,Cold/Wind Chill,0,0,0,1,,,796,21.0,M,Camping
882,68988,KENTUCKY,740887,2018,Flood,0,0,1,0,100000.0,0.00K,813,45.0,M,Vehicle/Towed Trailer
883,69106,OREGON,743238,2018,Winter Weather,0,0,0,1,,,809,50.0,,Vehicle/Towed Trailer
884,69107,WISCONSIN,727674,2018,Cold/Wind Chill,0,0,1,0,,0.00K,1023,88.0,F,Outside/Open Areas
885,69274,WASHINGTON,743249,2018,Rip Current,0,0,2,0,,,810,70.0,F,Other
886,69274,WASHINGTON,743249,2018,Rip Current,0,0,2,0,,,811,61.0,F,Other
887,69968,CALIFORNIA,743137,2018,Winter Weather,0,0,0,1,,,808,,M,Vehicle/Towed Trailer
888,69993,TENNESSEE,754296,2018,Lightning,0,0,1,0,0.0,0.00K,777,7.0,M,Under Tree
889,70275,OKLAHOMA,742595,2018,Flood,0,0,1,0,0.0,0.00K,806,53.0,M,Vehicle/Towed Trailer
890,70516,ILLINOIS,743753,2018,Flood,0,0,0,1,0.0,0.00K,1128,52.0,F,In Water
891,70656,MINNESOTA,753636,2018,Blizzard,0,0,0,1,0.0,0.00K,776,,M,Outside/Open Areas
892,71196,WISCONSIN,743228,2018,Dense Fog,0,0,0,1,40000.0,0.00K,814,48.0,M,Vehicle/Towed Trailer
893,71831,NORTH CAROLINA,742308,2018,High Surf,0,0,1,0,0.0,0.00K,1719,4.0,M,In Water
894,71864,FLORIDA,750491,2018,Rip Current,0,0,1,0,,,1730,,M,In Water
895,72285,INDIANA,754086,2018,Flood,0,0,1,0,0.0,0.00K,1746,26.0,M,In Water
896,72903,LOUISIANA,744130,2018,Tornado,0,0,1,0,3000000.0,0.00K,1721,2.0,F,Mobile/Trailer Home
897,73188,NEBRASKA,741199,2018,Blizzard,0,0,0,1,50000.0,0.00K,1718,61.0,M,Vehicle/Towed Trailer
898,73432,WISCONSIN,743643,2018,Winter Weather,0,5,0,1,0.0,0.00K,1720,30.0,F,Vehicle/Towed Trailer
899,74062,NEVADA,745735,2018,Heat,0,0,2,0,0.0,0.00K,1723,89.0,M,Outside/Open Areas
900,74062,NEVADA,745735,2018,Heat,0,0,2,0,0.0,0.00K,1724,63.0,M,Outside/Open Areas
901,74063,NEVADA,745736,2018,Cold/Wind Chill,0,0,0,1,0.0,0.00K,1725,57.0,M,Outside/Open Areas
902,74773,PUERTO RICO,747736,2018,Flood,0,0,1,0,0.0,0.00K,1726,56.0,M,In Water
903,74790,FLORIDA,749643,2018,Lightning,4,0,1,0,0.0,0.00K,1729,23.0,F,Unknown
904,75160,IDAHO,792641,2018,Winter Weather,0,1,0,1,0.0,0.00K,1344,78.0,M,Vehicle/Towed Trailer
905,75341,NORTH CAROLINA,754019,2018,Tornado,0,2,0,1,65000000.0,0.00K,1745,48.0,M,Vehicle/Towed Trailer
906,75566,OKLAHOMA,749533,2018,Wildfire,3,0,1,0,,,1727,62.0,F,Vehicle/Towed Trailer
907,75773,GULF OF MEXICO,740316,2018,Marine Thunderstorm Wind,1,0,1,0,0.0,0.00K,1717,57.0,M,Boating
908,75815,FLORIDA,745607,2018,Rip Current,1,0,1,0,0.0,0.00K,1722,32.0,M,In Water
909,75869,OKLAHOMA,749535,2018,Wildfire,1,0,1,0,,,1728,61.0,M,Unknown
910,76180,NEBRASKA,752857,2018,Winter Weather,0,1,0,1,,0.00K,1741,84.0,F,Vehicle/Towed Trailer
911,76550,WASHINGTON,789445,2018,Dense Fog,0,0,0,1,200000.0,0.00K,820,20.0,M,Vehicle/Towed Trailer
912,76587,MONTANA,767237,2018,Excessive Heat,0,0,1,0,0.0,0.00K,1624,2.0,M,Vehicle/Towed Trailer
913,76797,CALIFORNIA,767822,2018,Heat,0,0,1,0,,,1626,31.0,M,Outside/Open Areas
914,76877,CALIFORNIA,795858,2018,Wildfire,0,0,3,0,0.0,0.00K,828,73.0,M,Permanent Home
915,76877,CALIFORNIA,795858,2018,Wildfire,0,0,3,0,0.0,0.00K,829,,,Vehicle/Towed Trailer
916,76877,CALIFORNIA,795858,2018,Wildfire,0,0,3,0,0.0,0.00K,830,,,Vehicle/Towed Trailer
917,76878,CALIFORNIA,795859,2018,Wildfire,0,0,3,0,0.0,0.00K,831,73.0,M,Permanent Home
918,76878,CALIFORNIA,795859,2018,Wildfire,0,0,3,0,0.0,0.00K,832,,,Vehicle/Towed Trailer
919,76878,CALIFORNIA,795859,2018,Wildfire,0,0,3,0,0.0,0.00K,833,,,Vehicle/Towed Trailer
920,77115,WISCONSIN,764786,2018,Thunderstorm Wind,3,0,1,0,0.0,0.00K,1619,55.0,M,Camping
921,77117,WISCONSIN,765635,2018,Flash Flood,0,0,1,0,0.0,0.00K,1620,75.0,M,Vehicle/Towed Trailer
922,77301,TEXAS,785388,2018,Flash Flood,0,0,1,0,10000.0,0.00K,943,69.0,M,In Water
923,77302,TEXAS,785476,2018,Flash Flood,0,0,2,0,10000.0,0.00K,944,18.0,F,In Water
924,77302,TEXAS,785476,2018,Flash Flood,0,0,2,0,10000.0,0.00K,945,2.0,F,In Water
925,77347,CALIFORNIA,795860,2018,Wildfire,0,0,3,0,0.0,0.00K,834,73.0,M,Permanent Home
926,77347,CALIFORNIA,795860,2018,Wildfire,0,0,3,0,0.0,0.00K,835,,,Vehicle/Towed Trailer
927,77347,CALIFORNIA,795860,2018,Wildfire,0,0,3,0,0.0,0.00K,836,,,Vehicle/Towed Trailer
928,77446,TEXAS,757760,2018,Heat,0,0,1,0,0.0,0.00K,1597,1.0,F,Vehicle/Towed Trailer
929,77552,NORTH CAROLINA,787914,2018,Flood,0,0,1,0,5000.0,0.00K,957,88.0,M,Vehicle/Towed Trailer
930,77603,NORTH CAROLINA,775581,2018,Rip Current,0,0,1,0,0.0,0.00K,920,41.0,M,In Water
931,77648,CALIFORNIA,795861,2018,Wildfire,0,0,3,0,0.0,0.00K,837,73.0,M,Permanent Home
932,77648,CALIFORNIA,795861,2018,Wildfire,0,0,3,0,0.0,0.00K,838,,,Vehicle/Towed Trailer
933,77648,CALIFORNIA,795861,2018,Wildfire,0,0,3,0,0.0,0.00K,839,,,Vehicle/Towed Trailer
934,78114,SOUTH CAROLINA,787816,2018,Strong Wind,0,0,0,1,5000.0,0.00K,953,61.0,F,Vehicle/Towed Trailer
935,78500,VIRGINIA,757873,2018,Heat,0,0,0,2,0.0,0.00K,1744,1.0,M,Vehicle/Towed Trailer
936,78500,VIRGINIA,757873,2018,Heat,0,0,0,2,0.0,0.00K,1747,1.0,F,Vehicle/Towed Trailer
937,78991,OREGON,761300,2018,Wildfire,0,0,1,0,0.0,0.00K,850,60.0,M,Outside/Open Areas
938,79621,OREGON,775396,2018,Heat,0,0,0,1,0.0,0.00K,917,25.0,M,In Water
939,79622,OREGON,775400,2018,Heat,0,0,0,1,0.0,0.00K,918,68.0,M,In Water
940,79824,NEW YORK,767341,2018,Rip Current,1,0,1,0,0.0,0.00K,1748,10.0,M,In Water
941,80012,CALIFORNIA,767809,2018,Heat,0,0,1,0,0.0,0.00K,1625,34.0,M,Outside/Open Areas
942,80118,NEW YORK,767342,2018,Rip Current,0,0,1,0,0.0,0.00K,1749,31.0,M,In Water
943,80306,ARKANSAS,768040,2018,Lightning,0,0,1,0,0.0,0.00K,1627,27.0,M,Heavy Equipment/Construction
944,80350,INDIANA,769097,2018,Thunderstorm Wind,0,0,1,0,0.0,0.00K,1628,26.0,M,In Water
945,80709,NEBRASKA,752985,2018,Dust Storm,0,0,0,1,500000.0,0.00K,1742,81.0,M,Vehicle/Towed Trailer
946,80710,NEBRASKA,752986,2018,Dust Storm,0,0,0,1,100000.0,0.00K,1743,81.0,M,Vehicle/Towed Trailer
947,81565,NEW YORK,753677,2018,High Wind,0,0,1,0,15000.0,0.00K,1663,36.0,M,Permanent Structure
948,81631,CALIFORNIA,795857,2018,Wildfire,0,0,3,0,0.0,0.00K,825,73.0,M,Permanent Home
949,81631,CALIFORNIA,795857,2018,Wildfire,0,0,3,0,0.0,0.00K,826,,,Vehicle/Towed Trailer
950,81631,CALIFORNIA,795857,2018,Wildfire,0,0,3,0,0.0,0.00K,827,,,Vehicle/Towed Trailer
951,82740,ARKANSAS,794496,2018,Winter Weather,0,2,0,4,0.0,0.00K,821,17.0,M,Vehicle/Towed Trailer
952,82740,ARKANSAS,794496,2018,Winter Weather,0,2,0,4,0.0,0.00K,822,26.0,M,Vehicle/Towed Trailer
953,82740,ARKANSAS,794496,2018,Winter Weather,0,2,0,4,0.0,0.00K,823,56.0,M,Vehicle/Towed Trailer
954,82740,ARKANSAS,794496,2018,Winter Weather,0,2,0,4,0.0,0.00K,824,57.0,M,Vehicle/Towed Trailer
955,82783,TEXAS,758037,2018,Heat,0,0,1,0,0.0,0.00K,846,3.0,M,Vehicle/Towed Trailer
956,82854,FLORIDA,760551,2018,Rip Current,0,0,1,0,0.0,0.00K,848,61.0,M,In Water
957,82859,FLORIDA,763448,2018,Thunderstorm Wind,1,0,1,0,,0.00K,853,56.0,M,Under Tree
958,83112,NORTH CAROLINA,759719,2018,High Surf,0,0,1,0,0.0,0.00K,847,32.0,M,In Water
959,83188,PENNSYLVANIA,734042,2018,High Wind,4,0,1,0,,,1656,57.0,M,Vehicle/Towed Trailer
960,83209,SOUTH DAKOTA,748971,2018,Winter Weather,0,0,0,3,0.0,0.00K,1660,16.0,M,Vehicle/Towed Trailer
961,83209,SOUTH DAKOTA,748971,2018,Winter Weather,0,0,0,3,0.0,0.00K,1661,49.0,M,Vehicle/Towed Trailer
962,83209,SOUTH DAKOTA,748971,2018,Winter Weather,0,0,0,3,0.0,0.00K,1662,48.0,F,Vehicle/Towed Trailer
963,83222,GEORGIA,740753,2018,Strong Wind,0,0,1,0,20000.0,,1658,47.0,M,Vehicle/Towed Trailer
964,83409,CALIFORNIA,756201,2018,Wildfire,0,0,0,1,0.0,0.00K,843,72.0,M,Outside/Open Areas
965,83641,CALIFORNIA,768073,2018,Wildfire,9,0,2,0,0.0,0.00K,858,36.0,M,Outside/Open Areas
966,83641,CALIFORNIA,768073,2018,Wildfire,9,0,2,0,0.0,0.00K,859,33.0,M,Under Tree
967,83670,INDIANA,756300,2018,Thunderstorm Wind,0,0,2,0,0.0,0.00K,844,36.0,F,Vehicle/Towed Trailer
968,83670,INDIANA,756300,2018,Thunderstorm Wind,0,0,2,0,0.0,0.00K,845,77.0,M,Vehicle/Towed Trailer
969,83703,ILLINOIS,785023,2018,Lightning,0,0,1,0,0.0,0.00K,942,33.0,M,Outside/Open Areas
970,84030,MASSACHUSETTS,786876,2018,High Surf,1,0,1,0,0.0,0.00K,949,27.0,M,Outside/Open Areas
971,84075,NORTH CAROLINA,776172,2018,Rip Current,0,0,1,0,0.0,0.00K,921,20.0,M,In Water
972,84123,NORTH CAROLINA,756196,2018,High Surf,0,0,1,0,0.0,0.00K,842,62.0,M,In Water
973,84144,OREGON,764060,2018,Wildfire,0,0,1,0,0.0,0.00K,854,64.0,M,Outside/Open Areas
974,84166,CALIFORNIA,767811,2018,Wildfire,9,0,2,0,0.0,0.00K,856,36.0,M,Outside/Open Areas
975,84166,CALIFORNIA,767811,2018,Wildfire,9,0,2,0,0.0,0.00K,857,33.0,M,Under Tree
976,84376,CALIFORNIA,762222,2018,Rip Current,0,0,1,0,0.0,0.00K,851,47.0,F,In Water
977,84500,NEW JERSEY,727804,2018,Cold/Wind Chill,0,0,1,0,,,1655,57.0,M,Outside/Open Areas
978,84777,ATLANTIC NORTH,763646,2018,Marine Strong Wind,2,0,2,0,,,1665,45.0,M,Boating
979,84777,ATLANTIC NORTH,763646,2018,Marine Strong Wind,2,0,2,0,,,1666,31.0,M,Boating
980,84862,LOUISIANA,762346,2018,Thunderstorm Wind,0,0,1,0,0.0,0.00K,852,65.0,M,In Water
981,84893,FLORIDA,780582,2018,High Surf,0,0,1,0,0.0,0.00K,934,43.0,M,In Water
982,85050,CALIFORNIA,761303,2018,Cold/Wind Chill,0,0,0,1,0.0,0.00K,1664,21.0,M,In Water
983,85151,FLORIDA,773823,2018,Rip Current,0,0,1,0,0.0,0.00K,929,64.0,M,In Water
984,85335,TEXAS,758794,2018,Thunderstorm Wind,0,0,0,1,0.0,0.00K,1462,57.0,M,Boating
985,85368,MINNESOTA,744182,2018,Heavy Rain,0,3,0,2,,,1436,36.0,F,Vehicle/Towed Trailer
986,85368,MINNESOTA,744182,2018,Heavy Rain,0,3,0,2,,,1437,5.0,F,Vehicle/Towed Trailer
987,85376,CALIFORNIA,748170,2018,Heavy Rain,0,1,0,1,0.0,0.00K,1442,,M,Outside/Open Areas
988,86021,PENNSYLVANIA,754786,2018,Excessive Heat,0,0,1,0,0.0,0.00K,840,,,Unknown
989,86063,MISSOURI,796756,2018,Tornado,0,0,1,0,250000.0,0.00K,1477,34.0,M,Permanent Structure
990,86114,TEXAS,746894,2018,Heat,0,0,0,1,0.0,0.00K,1440,1.0,F,Vehicle/Towed Trailer
991,86194,FLORIDA,751974,2018,Rip Current,0,0,1,0,0.0,0.00K,1447,61.0,M,In Water
992,86416,KENTUCKY,773417,2018,Flood,0,0,1,0,200000.0,0.00K,928,9.0,M,In Water
993,86575,VIRGINIA,746598,2018,High Wind,0,0,1,0,25000.0,0.00K,818,44.0,M,Vehicle/Towed Trailer
994,86926,FLORIDA,751595,2018,Rip Current,0,0,1,0,0.0,0.00K,1444,59.0,M,In Water
995,87032,NORTH CAROLINA,759312,2018,Debris Flow,0,0,0,2,550000.0,0.00K,1465,68.0,M,Permanent Home
996,87032,NORTH CAROLINA,759312,2018,Debris Flow,0,0,0,2,550000.0,0.00K,1466,66.0,F,Permanent Home
997,87107,NEW YORK,778074,2018,Rip Current,0,0,1,0,0.0,0.00K,933,17.0,M,In Water
998,87729,NORTH CAROLINA,775579,2018,High Surf,0,0,1,0,0.0,0.00K,919,43.0,F,In Water
999,87953,NORTH CAROLINA,758860,2018,Debris Flow,0,0,1,0,500000.0,0.00K,1464,59.0,F,Permanent Home
1000,88043,NEVADA,773530,2018,Heat,0,0,4,4,0.0,0.00K,862,62.0,M,Unknown
1001,88043,NEVADA,773530,2018,Heat,0,0,4,4,0.0,0.00K,863,53.0,M,Outside/Open Areas
1002,88043,NEVADA,773530,2018,Heat,0,0,4,4,0.0,0.00K,864,78.0,M,Outside/Open Areas
1003,88043,NEVADA,773530,2018,Heat,0,0,4,4,0.0,0.00K,865,61.0,F,Outside/Open Areas
1004,88043,NEVADA,773530,2018,Heat,0,0,4,4,0.0,0.00K,866,52.0,M,Outside/Open Areas
1005,88043,NEVADA,773530,2018,Heat,0,0,4,4,0.0,0.00K,867,78.0,F,Permanent Home
1006,88043,NEVADA,773530,2018,Heat,0,0,4,4,0.0,0.00K,868,49.0,F,Permanent Home
1007,88043,NEVADA,773530,2018,Heat,0,0,4,4,0.0,0.00K,869,65.0,M,Vehicle/Towed Trailer
1008,88116,PENNSYLVANIA,755558,2018,Excessive Heat,0,0,1,0,0.0,0.00K,841,,,Unknown
1009,88244,ALABAMA,737543,2018,Rip Current,5,0,1,0,0.0,0.00K,1478,17.0,M,In Water
1010,88245,ALABAMA,767750,2018,Rip Current,0,0,1,0,0.0,0.00K,1352,53.0,M,In Water
1011,88246,ALABAMA,774666,2018,Rip Current,0,0,1,0,0.0,0.00K,1356,,M,In Water
1012,88344,NEVADA,773531,2018,Heat,0,0,1,0,0.0,0.00K,870,78.0,M,Outside/Open Areas
1013,88345,NEVADA,773532,2018,Excessive Heat,0,0,8,1,0.0,0.00K,871,47.0,M,Outside/Open Areas
1014,88345,NEVADA,773532,2018,Excessive Heat,0,0,8,1,0.0,0.00K,872,28.0,M,Outside/Open Areas
1015,88345,NEVADA,773532,2018,Excessive Heat,0,0,8,1,0.0,0.00K,873,47.0,M,Outside/Open Areas
1016,88345,NEVADA,773532,2018,Excessive Heat,0,0,8,1,0.0,0.00K,874,84.0,F,Outside/Open Areas
1017,88345,NEVADA,773532,2018,Excessive Heat,0,0,8,1,0.0,0.00K,875,60.0,M,Outside/Open Areas
1018,88345,NEVADA,773532,2018,Excessive Heat,0,0,8,1,0.0,0.00K,876,71.0,M,Outside/Open Areas
1019,88345,NEVADA,773532,2018,Excessive Heat,0,0,8,1,0.0,0.00K,877,46.0,M,Outside/Open Areas
1020,88345,NEVADA,773532,2018,Excessive Heat,0,0,8,1,0.0,0.00K,878,78.0,F,Permanent Home
1021,88345,NEVADA,773532,2018,Excessive Heat,0,0,8,1,0.0,0.00K,879,56.0,M,Permanent Home
1022,88346,NEVADA,773533,2018,Heat,0,0,0,1,0.0,0.00K,880,57.0,M,Outside/Open Areas
1023,88347,NEVADA,773534,2018,Heat,0,0,6,1,0.0,0.00K,881,70.0,M,Outside/Open Areas
1024,88347,NEVADA,773534,2018,Heat,0,0,6,1,0.0,0.00K,882,48.0,M,Outside/Open Areas
1025,88347,NEVADA,773534,2018,Heat,0,0,6,1,0.0,0.00K,883,62.0,M,Outside/Open Areas
1026,88347,NEVADA,773534,2018,Heat,0,0,6,1,0.0,0.00K,884,61.0,M,Outside/Open Areas
1027,88347,NEVADA,773534,2018,Heat,0,0,6,1,0.0,0.00K,885,70.0,M,Permanent Home
1028,88347,NEVADA,773534,2018,Heat,0,0,6,1,0.0,0.00K,886,28.0,M,Vehicle/Towed Trailer
1029,88347,NEVADA,773534,2018,Heat,0,0,6,1,0.0,0.00K,887,29.0,M,Vehicle/Towed Trailer
1030,88348,NEVADA,773535,2018,Heat,0,0,2,4,0.0,0.00K,888,47.0,M,Outside/Open Areas
1031,88348,NEVADA,773535,2018,Heat,0,0,2,4,0.0,0.00K,889,59.0,M,Outside/Open Areas
1032,88348,NEVADA,773535,2018,Heat,0,0,2,4,0.0,0.00K,890,64.0,M,Outside/Open Areas
1033,88348,NEVADA,773535,2018,Heat,0,0,2,4,0.0,0.00K,891,,M,Outside/Open Areas
1034,88348,NEVADA,773535,2018,Heat,0,0,2,4,0.0,0.00K,892,79.0,F,Permanent Home
1035,88348,NEVADA,773535,2018,Heat,0,0,2,4,0.0,0.00K,893,99.0,F,Permanent Home
1036,88349,NEVADA,773536,2018,Heat,0,0,3,2,0.0,0.00K,894,35.0,M,Outside/Open Areas
1037,88349,NEVADA,773536,2018,Heat,0,0,3,2,0.0,0.00K,895,50.0,M,Outside/Open Areas
1038,88349,NEVADA,773536,2018,Heat,0,0,3,2,0.0,0.00K,896,53.0,M,Outside/Open Areas
1039,88349,NEVADA,773536,2018,Heat,0,0,3,2,0.0,0.00K,897,63.0,M,Outside/Open Areas
1040,88349,NEVADA,773536,2018,Heat,0,0,3,2,0.0,0.00K,898,75.0,M,Permanent Home
1041,88350,NEVADA,773537,2018,Excessive Heat,0,0,14,3,0.0,0.00K,899,68.0,M,Unknown
1042,88350,NEVADA,773537,2018,Excessive Heat,0,0,14,3,0.0,0.00K,900,59.0,M,Other
1043,88350,NEVADA,773537,2018,Excessive Heat,0,0,14,3,0.0,0.00K,901,54.0,M,Outside/Open Areas
1044,88350,NEVADA,773537,2018,Excessive Heat,0,0,14,3,0.0,0.00K,902,75.0,F,Outside/Open Areas
1045,88350,NEVADA,773537,2018,Excessive Heat,0,0,14,3,0.0,0.00K,903,56.0,M,Outside/Open Areas
1046,88350,NEVADA,773537,2018,Excessive Heat,0,0,14,3,0.0,0.00K,904,44.0,M,Outside/Open Areas
1047,88350,NEVADA,773537,2018,Excessive Heat,0,0,14,3,0.0,0.00K,905,58.0,M,Outside/Open Areas
1048,88350,NEVADA,773537,2018,Excessive Heat,0,0,14,3,0.0,0.00K,906,41.0,M,Outside/Open Areas
1049,88350,NEVADA,773537,2018,Excessive Heat,0,0,14,3,0.0,0.00K,907,46.0,M,Outside/Open Areas
1050,88350,NEVADA,773537,2018,Excessive Heat,0,0,14,3,0.0,0.00K,908,54.0,M,Outside/Open Areas
1051,88350,NEVADA,773537,2018,Excessive Heat,0,0,14,3,0.0,0.00K,909,71.0,F,Permanent Home
1052,88350,NEVADA,773537,2018,Excessive Heat,0,0,14,3,0.0,0.00K,910,68.0,M,Permanent Home
1053,88350,NEVADA,773537,2018,Excessive Heat,0,0,14,3,0.0,0.00K,911,55.0,M,Permanent Home
1054,88350,NEVADA,773537,2018,Excessive Heat,0,0,14,3,0.0,0.00K,912,66.0,F,Permanent Home
1055,88350,NEVADA,773537,2018,Excessive Heat,0,0,14,3,0.0,0.00K,913,42.0,F,Permanent Home
1056,88350,NEVADA,773537,2018,Excessive Heat,0,0,14,3,0.0,0.00K,914,81.0,M,Permanent Home
1057,88350,NEVADA,773537,2018,Excessive Heat,0,0,14,3,0.0,0.00K,915,75.0,M,Permanent Home
1058,88493,FLORIDA,751955,2018,High Surf,0,0,1,0,0.0,0.00K,1445,5.0,M,In Water
1059,88495,FLORIDA,751966,2018,Rip Current,0,0,1,0,0.0,0.00K,1446,31.0,M,In Water
1060,88496,FLORIDA,751979,2018,Rip Current,0,0,1,0,0.0,0.00K,1448,28.0,M,In Water
1061,88584,TEXAS,758796,2018,Heat,0,0,0,1,0.0,0.00K,1463,50.0,F,Outside/Open Areas
1062,88921,LOUISIANA,747018,2018,Heat,0,0,1,0,0.0,0.00K,1441,0.0,F,Vehicle/Towed Trailer
1063,89168,GEORGIA,754422,2018,Rip Current,0,0,1,0,0.0,0.00K,1453,34.0,F,In Water
1064,89438,VIRGINIA,746515,2018,Strong Wind,0,0,1,0,20000.0,0.00K,817,6.0,M,Mobile/Trailer Home
1065,89587,FLORIDA,753726,2018,Lightning,2,0,1,0,0.0,0.00K,1449,53.0,F,Outside/Open Areas
1066,89909,NEVADA,754749,2018,Heavy Rain,0,0,0,1,0.0,0.00K,1454,47.0,M,Vehicle/Towed Trailer
1067,89912,NEVADA,756269,2018,Heat,0,0,1,1,0.0,0.00K,1455,88.0,M,Outside/Open Areas
1068,89912,NEVADA,756269,2018,Heat,0,0,1,1,0.0,0.00K,1456,54.0,M,Outside/Open Areas
1069,89913,NEVADA,756270,2018,Heat,0,0,0,1,0.0,0.00K,1457,61.0,M,Outside/Open Areas
1070,89982,NEW MEXICO,776881,2018,Dense Fog,0,1,0,2,0.0,0.00K,931,1.0,M,Vehicle/Towed Trailer
1071,89982,NEW MEXICO,776881,2018,Dense Fog,0,1,0,2,0.0,0.00K,932,,F,Vehicle/Towed Trailer
1072,90022,NORTH CAROLINA,760172,2018,Heavy Rain,0,0,0,2,0.0,0.00K,1468,36.0,M,Vehicle/Towed Trailer
1073,90022,NORTH CAROLINA,760172,2018,Heavy Rain,0,0,0,2,0.0,0.00K,1469,35.0,M,Vehicle/Towed Trailer
1074,90194,CALIFORNIA,788675,2018,Wildfire,12,0,86,0,17.00B,0.00K,1366,,,Unknown
1075,90194,CALIFORNIA,788675,2018,Wildfire,12,0,86,0,17.00B,0.00K,1367,,,Unknown
1076,90194,CALIFORNIA,788675,2018,Wildfire,12,0,86,0,17.00B,0.00K,1368,,,Unknown
1077,90194,CALIFORNIA,788675,2018,Wildfire,12,0,86,0,17.00B,0.00K,1369,,,Unknown
1078,90194,CALIFORNIA,788675,2018,Wildfire,12,0,86,0,17.00B,0.00K,1370,,,Unknown
1079,90194,CALIFORNIA,788675,2018,Wildfire,12,0,86,0,17.00B,0.00K,1371,,,Unknown
1080,90194,CALIFORNIA,788675,2018,Wildfire,12,0,86,0,17.00B,0.00K,1372,,,Unknown
1081,90194,CALIFORNIA,788675,2018,Wildfire,12,0,86,0,17.00B,0.00K,1373,,,Unknown
1082,90194,CALIFORNIA,788675,2018,Wildfire,12,0,86,0,17.00B,0.00K,1374,,,Unknown
1083,90194,CALIFORNIA,788675,2018,Wildfire,12,0,86,0,17.00B,0.00K,1375,,,Unknown
1084,90194,CALIFORNIA,788675,2018,Wildfire,12,0,86,0,17.00B,0.00K,1376,,,Unknown
1085,90194,CALIFORNIA,788675,2018,Wildfire,12,0,86,0,17.00B,0.00K,1377,,,Unknown
1086,90194,CALIFORNIA,788675,2018,Wildfire,12,0,86,0,17.00B,0.00K,1378,,,Unknown
1087,90194,CALIFORNIA,788675,2018,Wildfire,12,0,86,0,17.00B,0.00K,1379,,,Unknown
1088,90194,CALIFORNIA,788675,2018,Wildfire,12,0,86,0,17.00B,0.00K,1380,,,Unknown
1089,90194,CALIFORNIA,788675,2018,Wildfire,12,0,86,0,17.00B,0.00K,1381,,,Unknown
1090,90194,CALIFORNIA,788675,2018,Wildfire,12,0,86,0,17.00B,0.00K,1382,,,Unknown
1091,90194,CALIFORNIA,788675,2018,Wildfire,12,0,86,0,17.00B,0.00K,1383,,,Unknown
1092,90194,CALIFORNIA,788675,2018,Wildfire,12,0,86,0,17.00B,0.00K,1384,,,Unknown
1093,90194,CALIFORNIA,788675,2018,Wildfire,12,0,86,0,17.00B,0.00K,1385,,,Unknown
1094,90194,CALIFORNIA,788675,2018,Wildfire,12,0,86,0,17.00B,0.00K,1386,,,Unknown
1095,90194,CALIFORNIA,788675,2018,Wildfire,12,0,86,0,17.00B,0.00K,1387,,,Unknown
1096,90194,CALIFORNIA,788675,2018,Wildfire,12,0,86,0,17.00B,0.00K,1388,,,Unknown
1097,90194,CALIFORNIA,788675,2018,Wildfire,12,0,86,0,17.00B,0.00K,1389,,,Unknown
1098,90194,CALIFORNIA,788675,2018,Wildfire,12,0,86,0,17.00B,0.00K,1390,,,Unknown
1099,90194,CALIFORNIA,788675,2018,Wildfire,12,0,86,0,17.00B,0.00K,1391,,,Unknown
1100,90194,CALIFORNIA,788675,2018,Wildfire,12,0,86,0,17.00B,0.00K,1392,,,Unknown
1101,90194,CALIFORNIA,788675,2018,Wildfire,12,0,86,0,17.00B,0.00K,1393,,,Unknown
1102,90194,CALIFORNIA,788675,2018,Wildfire,12,0,86,0,17.00B,0.00K,1394,,,Unknown
1103,90194,CALIFORNIA,788675,2018,Wildfire,12,0,86,0,17.00B,0.00K,1395,,,Unknown
1104,90194,CALIFORNIA,788675,2018,Wildfire,12,0,86,0,17.00B,0.00K,1396,,,Unknown
1105,90194,CALIFORNIA,788675,2018,Wildfire,12,0,86,0,17.00B,0.00K,1397,,,Unknown
1106,90194,CALIFORNIA,788675,2018,Wildfire,12,0,86,0,17.00B,0.00K,1398,,,Unknown
1107,90194,CALIFORNIA,788675,2018,Wildfire,12,0,86,0,17.00B,0.00K,1399,,,Unknown
1108,90194,CALIFORNIA,788675,2018,Wildfire,12,0,86,0,17.00B,0.00K,1400,,,Unknown
1109,90194,CALIFORNIA,788675,2018,Wildfire,12,0,86,0,17.00B,0.00K,1401,,,Unknown
